num_people_enrolled,total_class_size,class_number,term,professor
2,28,211,spr2018,"Donnelly,Patrick J"
9,21,211,spr2018,"Herring,Brian D"
2,28,301,spr2018,"Hubbard,Susan K"
8,52,311,spr2018,"Challinger,Judith A"
6,24,311,spr2018,"Challinger,Judith A"
7,23,311,spr2018,"Harris,Elena Y"
1,34,315,spr2018,"Donnelly,Patrick J"
6,24,340,spr2018,"Dixon,Bryan C"
0,32,344,spr2018,"Raigoza,Jaime A"
10,0,389,spr2018,"Challinger,Judith A"
5,35,398,spr2018,"Challinger,Judith A"
9,21,400,spr2018,"Dixon,Bryan C"
5,30,430,spr2018,"Buffardi,Kevin J"
8,22,431,spr2018,"Buffardi,Kevin J"
0,30,446,spr2018,"Mamalakis,John-Mark A"
0,13,490,spr2018,"Zeichick,David R"
10,5,490,spr2018,"Henry,Tyson R"
0,42,515,spr2018,"Henry,Tyson R"
19,11,546,spr2018,"Partington,Dennis R"
0,34,551,spr2018,"Challinger,Judith A"
0,36,580,spr2018,"Renner,Renee S"
15,15,101,spr2018,"Bennett,James S"
12,48,111,spr2018,"Renner,Renee S"
4,26,111,spr2018,"Renner,Renee S"
0,30,111,spr2018,"Raigoza,Jaime A"
3,57,111,spr2018,"Buffardi,Kevin J"
3,27,111,spr2018,"Buffardi,Kevin J"
1,29,211,spr2018,"Donnelly,Patrick J"
18,42,211,spr2018,"Herring,Brian D"
9,21,211,spr2018,"Herring,Brian D"
0,31,301,spr2018,"Hubbard,Susan K"
2,28,311,spr2018,"Challinger,Judith A"
13,47,311,spr2018,"Harris,Elena Y"
6,24,311,spr2018,"Harris,Elena Y"
6,24,340,spr2018,"Dixon,Bryan C"
0,32,344,spr2018,"Raigoza,Jaime A"
9,1,389,spr2018,"Challinger,Judith A"
0,1,389,spr2018,"Challinger,Judith A"
0,1,399,spr2018,"Challinger,Judith A"
5,30,430,spr2018,"Buffardi,Kevin J"
8,22,431,spr2018,"Buffardi,Kevin J"
0,60,446,spr2018,"Zeichick,David R"
0,30,446,spr2018,"Mamalakis,John-Mark A"
0,11,490,spr2018,"Renner,Renee S"
0,1,499,spr2018,"Buffardi,Kevin J"
19,11,546,spr2018,"Partington,Dennis R"
0,35,550,spr2018,"Harris,Elena Y"
0,0,567,spr2018, 
22,8,582,spr2018,"Harris,Elena Y"
0,0,101,fa2018, 
4,27,102,fa2018,"Rowe,David J"
0,30,111,fa2018,"Gibson,Todd A"
19,41,111,fa2018,"Renner,Renee S"
18,12,111,fa2018,"Renner,Renee S"
10,20,111,fa2018,"Buffardi,Kevin J"
0,0,111,fa2018, 
0,0,111,fa2018, 
0,28,211,fa2018,"Donnelly,Patrick J"
30,30,211,fa2018,"Juliano,Bienvenido A"
17,13,211,fa2018,"Juliano,Bienvenido A"
0,31,301W,fa2018,"Hubbard,Susan K"
16,14,301W,fa2018,"Hubbard,Susan K"
4,26,311,fa2018,"Challinger,Judith A"
4,56,311,fa2018,"Harris,Elena Y"
3,27,311,fa2018,"Harris,Elena Y"
4,26,340,fa2018,"Dixon,Bryan C"
0,5,389,fa2018,"Henry,Tyson R"
1,1,389,fa2018,"Henry,Tyson R"
0,0,399,fa2018, 
10,40,430,fa2018,"Buffardi,Kevin J"
8,17,430,fa2018,"Buffardi,Kevin J"
0,29,446,fa2018,"Kredo II,Kurtis B"
13,17,446,fa2018,"Zeichick,David R"
0,11,490,fa2018,"Zeichick,David R"
9,1,499H,fa2018,"Renner,Renee S"
5,30,515,fa2018,"Gibson,Todd A"
0,35,550,fa2018,"Harris,Elena Y"
0,36,551,fa2018,"Challinger,Judith A"
4,30,580,fa2018,"Donnelly,Patrick J"
30,0,689,fa2018,"Henry,Tyson R"
0,0,101,fa2018, 
1,58,111,fa2018,"Gibson,Todd A"
2,28,111,fa2018,"Gibson,Todd A"
1,29,111,fa2018,"Renner,Renee S"
30,30,111,fa2018,"Buffardi,Kevin J"
20,10,111,fa2018,"Buffardi,Kevin J"
0,0,111,fa2018, 
0,56,211,fa2018,"Donnelly,Patrick J"
0,28,211,fa2018,"Donnelly,Patrick J"
13,17,211,fa2018,"Juliano,Bienvenido A"
7,28,300,fa2018,"Henry,Tyson R"
0,33,301W,fa2018,"Hubbard,Susan K"
6,54,311,fa2018,"Challinger,Judith A"
2,28,311,fa2018,"Challinger,Judith A"
1,29,311,fa2018,"Harris,Elena Y"
30,30,340,fa2018,"Dixon,Bryan C"
26,4,340,fa2018,"Dixon,Bryan C"
1,0,389,fa2018, 
16,18,398,fa2018,"Harris,Elena Y"
12,23,400,fa2018,"Henry,Tyson R"
2,23,430,fa2018,"Buffardi,Kevin J"
0,56,446,fa2018,"Kredo II,Kurtis B"
1,27,446,fa2018,"Kredo II,Kurtis B"
13,17,446,fa2018,"Mamalakis,John-Mark A"
4,9,490,fa2018,"Donnelly,Patrick J"
18,12,511,fa2018,"Gibson,Todd A"
0,0,540,fa2018, 
18,12,550,fa2018,"Juliano,Bienvenido A"
0,0,566,fa2018, 
0,1,580H,fa2018,"Donnelly,Patrick J"
0,1,699T,fa2018,"Dixon,Bryan C"
0,0,101,spr2019, 
9,26,102,spr2019,"Juliano,Bienvenido A"
1,29,111,spr2019,"Gibson,Todd A"
11,49,111,spr2019,"Raigoza,Jaime A"
11,19,111,spr2019,"Raigoza,Jaime A"
3,27,211,spr2019,"Donnelly,Patrick J"
26,34,211,spr2019,"Juliano,Bienvenido A"
16,14,211,spr2019,"Juliano,Bienvenido A"
1,29,301W,spr2019,"Hubbard,Susan K"
7,53,311,spr2019,"Challinger,Judith A"
4,26,311,spr2019,"Challinger,Judith A"
3,27,311,spr2019,"Harris,Elena Y"
3,37,315,spr2019,"Donnelly,Patrick J"
0,30,340,spr2019,"Dixon,Bryan C"
0,38,344,spr2019,"Raigoza,Jaime A"
0,2,389,spr2019,"Renner,Renee S"
1,1,389,spr2019,"Zeichick,David R"
17,43,430,spr2019,"Buffardi,Kevin J"
17,13,430,spr2019,"Buffardi,Kevin J"
11,19,431,spr2019,"Buffardi,Kevin J"
0,30,446,spr2019,"Kredo II,Kurtis B"
1,29,446,spr2019,"Mamalakis,John-Mark A"
0,9,490,spr2019,"Zeichick,David R"
1,11,490,spr2019,"Henry,Tyson R"
1,2,490,spr2019,"Gibson,Todd A"
7,5,499,spr2019,"Buffardi,Kevin J"
15,15,540,spr2019,"Gibson,Todd A"
8,27,550,spr2019,"Juliano,Bienvenido A"
10,15,551,spr2019,"Harris,Elena Y"
6,34,580,spr2019,"Donnelly,Patrick J"
0,0,101,spr2019, 
3,57,111,spr2019,"Gibson,Todd A"
2,28,111,spr2019,"Gibson,Todd A"
0,30,111,spr2019,"Raigoza,Jaime A"
5,55,211,spr2019,"Donnelly,Patrick J"
2,28,211,spr2019,"Donnelly,Patrick J"
10,20,211,spr2019,"Juliano,Bienvenido A"
24,36,300,spr2019,"Henry,Tyson R"
0,31,301W,spr2019,"Hubbard,Susan K"
3,27,311,spr2019,"Challinger,Judith A"
4,56,311,spr2019,"Harris,Elena Y"
1,29,311,spr2019,"Harris,Elena Y"
8,52,340,spr2019,"Dixon,Bryan C"
8,22,340,spr2019,"Dixon,Bryan C"
0,38,344,spr2019,"Raigoza,Jaime A"
1,1,389,spr2019,"Renner,Renee S"
8,22,400,spr2019,"Henry,Tyson R"
3,30,430,spr2019,"Buffardi,Kevin J"
11,19,431,spr2019,"Buffardi,Kevin J"
0,59,446,spr2019,"Kredo II,Kurtis B"
1,29,446,spr2019,"Mamalakis,John-Mark A"
1,29,446,spr2019,"Mamalakis,John-Mark A"
3,6,490,spr2019,"Buffardi,Kevin J"
0,3,490,spr2019,"Donnelly,Patrick J"
0,3,490,spr2019,"Dixon,Bryan C"
15,35,515,spr2019,"Gibson,Todd A"
1,34,550,spr2019,"Harris,Elena Y"
4,21,551,spr2019,"Challinger,Judith A"
20,15,567,spr2019,"Dixon,Bryan C"
2,29,102,fa2019,"Harris,Keith S"
0,30,111,fa2019,"Gibson,Todd A"
2,58,111,fa2019,"Raigoza,Jaime A"
2,28,111,fa2019,"Raigoza,Jaime A"
4,26,111,fa2019,"Buffardi,Kevin J"
1,59,211,fa2019,"Herring,Brian D"
0,30,211,fa2019,"Herring,Brian D"
15,15,211,fa2019,"Herring,Brian D"
14,61,300,fa2019,"Henry,Tyson R"
1,31,301W,fa2019,"Hubbard,Susan K"
8,17,310,fa2019,"Juliano,Bienvenido A"
22,38,311,fa2019,"Challinger,Judith A"
13,17,311,fa2019,"Challinger,Judith A"
1,29,311,fa2019,"Harris,Elena Y"
0,65,340,fa2019,"Dixon,Bryan C"
0,30,340,fa2019,"Dixon,Bryan C"
5,0,389,fa2019,"Henry,Tyson R"
2,0,389,fa2019, 
16,44,430,fa2019,"Buffardi,Kevin J"
16,14,430,fa2019,"Buffardi,Kevin J"
7,21,446,fa2019,"Kredo II,Kurtis B"
1,27,446,fa2019,"Mamalakis,John-Mark A"
5,13,490,fa2019,"Henry,Tyson R"
14,4,490,fa2019,"Henry,Tyson R"
0,1,490,fa2019,"Gibson,Todd A"
0,37,515,fa2019,"Gibson,Todd A"
1,35,551,fa2019,"Dixon,Bryan C"
0,1,580H,fa2019,"Harris,Elena Y"
22,3,650,fa2019,"Juliano,Bienvenido A"
2,58,111,fa2019,"Gibson,Todd A"
2,28,111,fa2019,"Gibson,Todd A"
0,30,111,fa2019,"Raigoza,Jaime A"
4,26,111,fa2019,"Buffardi,Kevin J"
0,0,111,fa2019,"Buffardi,Kevin J"
1,29,211,fa2019,"Herring,Brian D"
15,15,211,fa2019,"Herring,Brian D"
0,0,211,fa2019, 
1,24,301W,fa2019,"Hubbard,Susan K"
10,20,301W,fa2019,"Hubbard,Susan K"
7,17,310,fa2019,"Juliano,Bienvenido A"
9,21,311,fa2019,"Challinger,Judith A"
4,56,311,fa2019,"Harris,Elena Y"
2,27,311,fa2019,"Harris,Elena Y"
0,35,340,fa2019,"Dixon,Bryan C"
0,45,385,fa2019,"Buffardi,Kevin J"
0,2,389,fa2019,"Henry,Tyson R"
20,15,400,fa2019,"Henry,Tyson R"
0,30,430,fa2019,"Buffardi,Kevin J"
10,46,446,fa2019,"Kredo II,Kurtis B"
3,25,446,fa2019,"Kredo II,Kurtis B"
1,27,446,fa2019,"Mamalakis,John-Mark A"
0,7,490,fa2019,"Henry,Tyson R"
0,1,490,fa2019,"Dixon,Bryan C"
11,1,499H,fa2019,"Henry,Tyson R"
2,33,550,fa2019,"Harris,Elena Y"
0,35,580,fa2019,"Harris,Elena Y"
22,3,620,fa2019,"Challinger,Judith A"
30,0,689,fa2019,"Henry,Tyson R"
0,0,110,fa2009, 
18,14,242,fa2009,"Fisk Jr,Leonard W"
16,14,448,fa2009,"Fisk Jr,Leonard W"
0,0,110,fa2009, 
12,13,370,fa2009,"Stapleton,Melody J"
22,8,574,fa2009,"Stapleton,Melody J"
0,30,220,spr2010,"Iqbal,Shahid"
5,20,370,spr2010,"Renner,Renee S"
0,0,548,spr2010, 
15,10,570,spr2010,"Stapleton,Melody J"
0,30,220,spr2010,"Iqbal,Shahid"
0,0,448,spr2010, 
15,10,570,spr2010,"Stapleton,Melody J"
0,0,674,spr2010, 
12,18,110,fa2010,"Renner,Renee S"
4,28,242,fa2010,"Fisk Jr,Leonard W"
0,0,490,fa2010, 
12,18,110,fa2010,"Renner,Renee S"
13,12,370,fa2010,"Stapleton,Melody J"
0,0,548,fa2010, 
5,25,220,spr2011,"Iqbal,Shahid"
4,26,370,spr2011,"Renner,Renee S"
8,7,490,spr2011,"Renner,Renee S"
0,0,490,spr2011, 
0,0,490,spr2011, 
5,25,220,spr2011,"Iqbal,Shahid"
8,22,448,spr2011,"Im,Seung Bae"
0,0,490,spr2011, 
0,0,490,spr2011, 
0,0,490,spr2011, 
15,15,110,fa2011,"Renner,Renee S"
14,18,242,fa2011,"Fisk Jr,Leonard W"
6,4,490,fa2011,"Renner,Renee S"
9,16,570,fa2011,"Stapleton,Melody J"
15,15,110,fa2011,"Renner,Renee S"
5,25,465,fa2011,"Morris,Christopher H"
17,13,548,fa2011,"Fisk Jr,Leonard W"
9,16,570,fa2011,"Stapleton,Melody J"
1,31,220,spr2012,"Iqbal,Shahid"
0,16,220,spr2012,"Iqbal,Shahid"
1,29,370,spr2012,"Stapleton,Melody J"
12,8,490,spr2012,"Henry,Tyson R"
1,15,220,spr2012,"Iqbal,Shahid"
0,32,370,spr2012,"Stapleton,Melody J"
3,47,448,spr2012,"Zeichick,David R"
0,0,574,spr2012, 
14,16,110,fa2012,"Varghese,Bonnie A"
3,32,242,fa2012,"Raigoza,Jaime A"
8,2,490,fa2012,"Henry,Tyson R"
0,25,570,fa2012,"Zeichick,David R"
14,16,110,fa2012,"Varghese,Bonnie A"
0,51,465,fa2012,"Morris,Christopher H"
10,20,548,fa2012,"Fisk Jr,Leonard W"
0,25,570,fa2012,"Zeichick,David R"
0,30,220,spr2013,"Iqbal,Shahid"
0,15,220,spr2013,"Iqbal,Shahid"
0,30,448,spr2013,"Zeichick,David R"
12,8,490,spr2013,"Gibson,Todd A"
0,0,574,spr2013, 
0,15,220,spr2013,"Iqbal,Shahid"
0,66,370,spr2013,"Raigoza,Jaime A"
3,27,448,spr2013,"Zeichick,David R"
12,18,110,fa2013,"Challinger,Judith A"
9,26,242,fa2013,"Fisk Jr,Leonard W"
0,0,465,fa2013, 
7,23,548,fa2013,"Fisk Jr,Leonard W"
0,36,570,fa2013,"Mcclusky,Shaun Patrick"
12,18,110,fa2013,"Challinger,Judith A"
0,51,465,fa2013,"Henry,Tyson R"
8,7,490,fa2013,"Henry,Tyson R"
0,36,570,fa2013,"Mcclusky,Shaun Patrick"
0,30,220,spr2014,"Iqbal,Shahid"
1,14,220,spr2014,"Iqbal,Shahid"
0,0,370,spr2014, 
0,31,448,spr2014,"Zeichick,David R"
0,0,490,spr2014, 
0,16,220,spr2014,"Iqbal,Shahid"
0,74,370,spr2014,"Stapleton,Melody J"
0,33,448,spr2014,"Zeichick,David R"
4,11,490,spr2014,"Henry,Tyson R"
14,16,110,fa2014,"Challinger,Judith A"
0,32,242,fa2014,"Im,Seung Bae"
8,7,490,fa2014,"Henry,Tyson R"
0,38,570,fa2014,"Zeichick,David R"
14,16,110,fa2014,"Challinger,Judith A"
0,57,465,fa2014,"Henry,Tyson R"
0,34,548,fa2014,"Zeichick,David R"
0,38,570,fa2014,"Zeichick,David R"
2,28,220,spr2015,"Iqbal,Shahid"
1,14,220,spr2015,"Iqbal,Shahid"
0,30,448,spr2015,"Zeichick,David R"
5,12,490,spr2015,"Henry,Tyson R"
1,14,220,spr2015,"Iqbal,Shahid"
1,78,370,spr2015,"Raigoza,Jaime A"
3,27,448,spr2015,"Zeichick,David R"
12,18,110,fa2015,"Challinger,Judith A"
3,28,242,fa2015,"Im,Seung Bae"
21,28,448,fa2015,"Zeichick,David R"
24,6,490,fa2015,"Henry,Tyson R"
8,22,548,fa2015,"Zeichick,David R"
0,33,570,fa2015,"Rowe,David J"
12,18,110,fa2015,"Challinger,Judith A"
2,38,370,fa2015,"Raigoza,Jaime A"
0,75,465,fa2015,"Henry,Tyson R"
6,29,548,fa2015,"Zeichick,David R"
0,33,570,fa2015,"Rowe,David J"
0,32,220,spr2016,"Iqbal,Shahid"
0,17,220,spr2016,"Iqbal,Shahid"
0,31,448,spr2016,"Zeichick,David R"
11,9,490,spr2016,"Buffardi,Kevin J"
0,15,220,spr2016,"Iqbal,Shahid"
6,62,370,spr2016,"Raigoza,Jaime A"
10,20,448,spr2016,"Zeichick,David R"
13,17,548,spr2016,"Zeichick,David R"
0,59,110,fa2016,"Buffardi,Kevin J"
0,29,110,fa2016,"Buffardi,Kevin J"
0,34,110,fa2016,"Zeichick,David R"
6,24,220,fa2016,"Iqbal,Shahid"
6,9,220,fa2016,"Iqbal,Shahid"
3,37,370,fa2016,"Raigoza,Jaime A"
0,38,465,fa2016,"Dixon,Bryan C"
8,22,570,fa2016,"Rowe,David J"
0,30,110,fa2016,"Buffardi,Kevin J"
0,65,110,fa2016,"Zeichick,David R"
0,31,110,fa2016,"Zeichick,David R"
0,15,220,fa2016,"Iqbal,Shahid"
6,26,242,fa2016,"Herring,Brian D"
20,15,448,fa2016,"Zeichick,David R"
25,5,490,fa2016,"Zeichick,David R"
8,22,570,fa2016,"Rowe,David J"
0,60,110,spr2017,"Buffardi,Kevin J"
0,30,110,spr2017,"Buffardi,Kevin J"
0,15,220,spr2017,"Iqbal,Shahid"
0,44,370,spr2017,"Raigoza,Jaime A"
0,0,448,spr2017, 
15,5,490,spr2017,"Buffardi,Kevin J"
0,30,110,spr2017,"Buffardi,Kevin J"
0,33,220,spr2017,"Iqbal,Shahid"
0,18,220,spr2017,"Iqbal,Shahid"
1,39,448,spr2017,"Zeichick,David R"
0,35,465,spr2017,"Dixon,Bryan C"
0,0,548,spr2017, 
4,26,220,fa2017,"Iqbal,Shahid"
4,11,220,fa2017,"Iqbal,Shahid"
0,35,370,fa2017,"Raigoza,Jaime A"
1,30,370,fa2017,"Renner,Renee S"
2,33,448,fa2017,"Zeichick,David R"
0,43,465,fa2017,"Dixon,Bryan C"
10,20,548,fa2017,"Zeichick,David R"
20,10,570,fa2017,"Raigoza,Jaime A"
0,15,220,fa2017,"Iqbal,Shahid"
2,36,242,fa2017,"Herring,Brian D"
0,35,370,fa2017,"Raigoza,Jaime A"
1,30,370,fa2017,"Renner,Renee S"
1,29,448,fa2017,"Zeichick,David R"
25,5,490,fa2017,"Buffardi,Kevin J"
20,10,570,fa2017,"Raigoza,Jaime A"
9,21,220,spr2018,"Iqbal,Shahid"
8,7,220,spr2018,"Iqbal,Shahid"
0,39,370,spr2018,"Raigoza,Jaime A"
1,34,465,spr2018,"Bishop,William J"
0,10,490,spr2018,"Zeichick,David R"
1,14,220,spr2018,"Iqbal,Shahid"
0,39,370,spr2018,"Raigoza,Jaime A"
2,33,448,spr2018,"Zeichick,David R"
1,34,465,spr2018,"Dixon,Bryan C"
9,21,220,fa2018,"Iqbal,Shahid"
7,8,220,fa2018,"Iqbal,Shahid"
0,35,370,fa2018,"Raigoza,Jaime A"
5,26,370,fa2018,"Renner,Renee S"
12,20,370,fa2018,"Raigoza,Jaime A"
13,22,448,fa2018,"Zeichick,David R"
3,32,465,fa2018,"Dixon,Bryan C"
1,7,490,fa2018,"Buffardi,Kevin J"
1,29,570,fa2018,"Raigoza,Jaime A"
2,13,220,fa2018,"Iqbal,Shahid"
1,34,242,fa2018,"Herring,Brian D"
0,35,370,fa2018,"Raigoza,Jaime A"
5,26,370,fa2018,"Renner,Renee S"
12,20,370,fa2018,"Raigoza,Jaime A"
0,30,448,fa2018,"Zeichick,David R"
19,16,465,fa2018,"Challinger,Judith A"
5,25,548,fa2018,"Zeichick,David R"
1,29,570,fa2018,"Raigoza,Jaime A"
13,17,220,spr2019,"Iqbal,Shahid"
0,33,370,spr2019,"Raigoza,Jaime A"
0,30,370,spr2019,"Renner,Renee S"
6,24,370,spr2019,"Renner,Renee S"
4,26,448,spr2019,"Zeichick,David R"
2,40,465,spr2019,"Dixon,Bryan C"
0,17,490,spr2019,"Zeichick,David R"
0,17,220,spr2019,"Iqbal,Shahid"
0,33,370,spr2019,"Raigoza,Jaime A"
0,30,370,spr2019,"Renner,Renee S"
6,24,370,spr2019,"Renner,Renee S"
1,29,448,spr2019,"Zeichick,David R"
0,36,465,spr2019,"Challinger,Judith A"
5,4,490,spr2019,"Renner,Renee S"
15,15,220,fa2019,"Iqbal,Shahid"
12,3,220,fa2019,"Iqbal,Shahid"
0,61,370,fa2019,"Raigoza,Jaime A"
0,31,370,fa2019,"Raigoza,Jaime A"
0,31,448,fa2019,"Zeichick,David R"
0,36,465,fa2019,"Challinger,Judith A"
0,2,490,fa2019,"Buffardi,Kevin J"
0,30,570,fa2019,"Raigoza,Jaime A"
3,12,220,fa2019,"Iqbal,Shahid"
11,24,242,fa2019,"Herring,Brian D"
0,30,370,fa2019,"Raigoza,Jaime A"
0,33,448,fa2019,"Zeichick,David R"
0,39,465,fa2019,"Dixon,Bryan C"
1,10,490,fa2019,"Henry,Tyson R"
6,22,548,fa2019,"Zeichick,David R"
0,30,570,fa2019,"Raigoza,Jaime A"
